277		91
278		63
279		50
280		69
281		61
282		58
283		37
284		100
285		63
286		45
287		92
288		15
289		92
290		96
291		94
292		86
293		14
294		56
295		11
296		92
297		7
298		63
299		53
300		67
301		55
302		76
303		12
304		95
305		88
306		59
307		84
308		44
309		20
310		71
311		95
312		44
313		9
314		5
315		41
316		28
317		93
318		51
319		67
320		93
321		5
322		89
323		29
324		60
325		48
326		35
327		47
328		80
329		49
330		98
331		50
332		25
333		60
334		10
335		26
336		12
337		46
338		74
339		7
340		2
341		8
342		99
343		17
344		43
345		64
346		88
347		18
348		90
349		83
350		20
351		96
352		98
353		50
354		59
355		7
356		33
357		46
358		80
359		76
360		61
361		36
362		17
363		75
364		58
365		36
366		3
367		61
368		97
369		62
370		66
371		42
372		99
373		9
374		93
375		19
376		48
377		23
378		70
379		3
380		49
381		56
382		50
383		45
384		4
385		6
386		51
387		50
388		28
389		52
390		71
391		55
392		62
393		33
394		77
395		50
396		28
397		91
398		58
399		98
400		19
401		64
402		7
403		96
404		93
405		76
406		84
407		51
408		26
409		9
410		37
411		96
412		53
413		21
414		95
415		27
416		30
417		69
418		23
419		95
420		96
421		59
422		18
423		67
424		24
425		49
426		8
427		5
428		21
429		27
430		41
431		36
432		7
433		73
434		2
435		40
436		79
437		26
438		82
439		83
440		43
441		38
442		22
443		63
444		96
445		85
446		10
447		84
448		63
449		3
450		99
451		50
452		52
453		61
454		91
455		57
456		47
457		1
458		88
459		63
460		38
461		62
462		88
463		77
464		12
465		83
466		61
467		24
468		46
469		24
470		6
471		60
472		76
473		92
474		97
475		39
476		29
477		20
478		25
479		32
480		25
481		88
482		42
483		9
484		21
485		44
486		95
487		60
488		33
489		28
490		20
491		66
492		99
493		28
494		13
495		30
496		12
497		78
498		14
499		81
500		7
501		72
502		4
503		90
504		41
505		9
506		18
507		44
508		98
509		64
510		55
511		32
512		23
513		30
514		82
515		85
516		75
517		30
518		27
519		99
520		98
521		46
522		55
523		21
524		67
525		82
526		75
527		35
528		49
529		81
530		11
531		34
532		36
533		28
534		95
535		7
536		88
537		31
538		21
539		7
540		100
541		26
542		35
543		73
544		28
545		86
546		58
547		39
548		71
549		82
550		94
551		66
552		18
553		24
554		72
555		18
556		8
557		14
558		32
559		27
560		16
561		94
562		54
563		46
564		74
565		13
566		15
567		8
568		36
569		5
570		54
571		6
572		73
573		24
574		52
575		86
576		91
577		10
578		94
579		64
580		97
581		45
582		15
583		52
584		42
585		45
586		33
587		10
588		28
589		62
590		43
591		45
592		16
593		39
594		61
595		1
596		43
597		35
598		56
599		63
600		9
601		37
602		21
603		91
604		45
605		65
606		51
607		15
608		94
609		99
610		28
611		30
612		87
613		19
614		32
615		49
616		77
617		18
618		93
619		13
620		29
621		50
622		63
623		65
624		98
625		7
626		54
627		24
628		55
629		96
630		97
631		85
632		32
633		16
634		16
635		43
636		54
637		68
638		11
639		75
640		42
641		28
642		62
643		95
644		82
645		64
646		59
647		81
648		75
649		4
650		93
651		91
652		22
653		29
654		1
655		24
656		40
657		44
658		27
659		12
660		51
661		50
662		36
663		35
664		70
665		33
666		18
667		51
668		77
669		21
670		74
671		94
672		66
673		45
674		54
675		84
676		93
677		74
678		6
679		28
680		17
681		54
682		7
683		81
684		84
685		79
686		88
687		64
688		3
689		85
690		72
691		5
692		90
693		67
694		15
695		51
696		69
697		46
698		53
699		77
700		5
701		13
702		35
703		38
704		75
705		81
706		28
707		29
708		28
709		85
710		93
711		68
712		9
713		77
714		63
715		37
716		44
717		61
718		70
719		10
720		39
721		98
722		87
723		32
724		46
725		78
726		49
727		91
728		11
729		16
730		3
731		78
732		67
733		23
734		23
735		5
736		66
737		20
738		53
739		11
740		17
741		85
742		60
743		15
744		82
745		85
746		37
747		80
748		69
749		100
750		6
751		4
752		75
753		8
754		8
755		26
756		93
757		86
758		61
759		18
760		65
761		13
762		30
763		4
764		74
765		89
766		62
767		16
768		12
769		3
770		76
771		88
772		78
773		72
774		76
775		29
776		33
777		69
778		1
779		32
780		93
781		9
782		69
783		58
784		33
785		23
786		76
787		90
788		38
789		90
790		72
791		19
792		62
793		75
794		79
795		35
796		92
797		86
798		53
799		10
800		28
801		58
802		48
803		96
804		64
805		38
806		5
807		20
808		50
809		84
810		82
811		75
812		8
813		15
814		57
815		95
816		77
817		95
818		83
819		63
820		35
821		79
822		31
823		93
824		93
825		72
826		78
827		89
828		17
829		2
830		18
831		54
832		56
833		1
834		73
835		78
836		56
837		99
838		76
839		55
840		22
841		35
842		43
843		3
844		85
845		76
846		7
847		24
848		70
849		44
850		82
851		62
852		40
853		73
854		88
855		49
856		57
857		90
858		15
859		41
860		100
861		39
862		39
863		19
864		86
865		91
866		48
867		31
868		81
869		64
870		40
871		76
872		84
873		64
874		59
875		24
876		4
877		5
878		79
879		65
880		48
881		36
882		66
883		91
884		95
885		21
886		62
887		33
888		40
889		28
890		3
891		86
892		42
893		41
894		68
895		48
896		72
897		51
898		12
899		48
900		63
901		89
902		16
903		72
904		81
905		11
906		48
907		77
908		92
909		86
910		37
911		76
912		94
913		54
914		86
915		73
916		65
917		53
918		7
919		93
920		69
921		80
922		83
923		75
924		69
925		23
926		58
927		58
928		18
929		44
930		17
931		57
932		65
933		95
934		63
935		25
936		68
937		32
938		67
939		4
940		25
941		10
942		12
943		86
944		19
945		22
946		86
947		68
948		76
949		17
950		79
951		74
952		14
953		56
954		4
955		36
956		76
957		95
958		50
959		79
960		87
961		30
962		80
963		19
964		62
965		31
966		94
967		94
968		21
969		63
970		39
971		29
972		55
973		71
974		62
975		1
976		21
977		44
978		58
979		25
980		1
981		38
982		10
983		11
984		74
985		78
986		85
987		89
988		65
989		78
990		73
991		57
992		20
993		51
994		73
995		100
996		4
997		41
998		17
999		4
1000		10
1001		88
1002		33
1003		12
1004		11
1005		2
1006		66
1007		62
1008		90
1009		72
1010		54
1011		32
1012		59
1013		61
1014		74
1015		16
1016		41
1017		58
1018		7
1019		21
1020		95
1021		56
1022		97
1023		18
1024		20
1025		89
1026		42
1027		38
1028		82
1029		79
1030		50
1031		37
1032		46
1033		96
1034		21
1035		45
1036		85
1037		15
1038		63
1039		88
1040		25
1041		5
1042		94
1043		43
1044		13
1045		24
1046		100
1047		89
1048		24
1049		84
1050		100
1051		33
1052		37
1053		30
1054		48
1055		61
1056		16
1057		42
1058		64
1059		51
1060		34
1061		46
1062		49
1063		8
1064		25
1065		41
1066		90
1067		53
1068		4
1069		74
1070		39
1071		3
1072		100
1073		63
1074		57
1075		57
1076		3
1077		61
1078		38
1079		53
1080		89
1081		41
1082		27
1083		58
1084		86
1085		70
1086		55
1087		47
1088		10
1089		75
1090		4
1091		64
1092		76
1093		72
1094		90
1095		48
1096		99
1097		81
1098		26
1099		71
1100		73
1101		91
1102		72
1103		98
1104		68
1105		37
1106		49
1107		62
1108		58
1109		32
1110		99
1111		76
1112		67
1113		12
1114		94
1115		21
1116		92
1117		100
1118		76
1119		53
1120		7
1121		23
1122		23
1123		80
1124		97
1125		27
1126		62
1127		3
1128		19
1129		70
1130		70
1131		77
1132		47
1133		45
1134		71
1135		42
1136		79
1137		44
1138		70
1139		37
1140		71
1141		69
1142		51
1143		14
1144		86
1145		42
1146		83
1147		40
1148		33
1149		64
1150		62
1151		83
1152		24
1153		65
1154		19
1155		67
1156		27
1157		60
1158		31
1159		74
1160		97
1161		30
1162		68
1163		84
1164		38
1165		78
1166		4
1167		61
1168		23
1169		70
1170		77
1171		29
1172		85
1173		75
1174		16
1175		75
1176		93
1177		54
1178		34
1179		27
1180		65
1181		89
1182		93
1183		73
1184		55
1185		57
1186		28
1187		87
1188		62
1189		66
1190		66
1191		5
1192		62
1193		90
1194		48
1195		6
1196		73
1197		91
1198		6
1199		66
1200		2
1201		4
1202		22
1203		6
1204		26
1205		75
1206		66
1207		39
1208		68
1209		65
1210		44
1211		95
1212		99
1213		87
1214		5
1215		6
1216		54
1217		31
1218		50
1219		41
1220		51
1221		10
1222		80
1223		81
1224		43
1225		58
1226		33
1227		13
1228		22
1229		2
1230		42
1231		56
1232		30
1233		61
1234		16
1235		78
1236		65
1237		46
1238		78
1239		6
1240		33
1241		87
1242		82
1243		58
1244		39
1245		11
1246		64
1247		36
1248		25
1249		9
1250		24
1251		85
1252		100
1253		82
1254		55
1255		61
1256		31
1257		37
1258		95
1259		23
1260		43
1261		66
1262		68
1263		22
1264		19
1265		12
1266		98
1267		37
1268		36
1269		72
1270		12
1271		39
1272		13
1273		65
1274		10
1275		37
1276		28
1277		83
1278		45
1279		40
1280		46
1281		21
1282		52
1283		53
1284		60
1285		14
1286		95
1287		16
1288		52
1289		53
1290		70
1291		71
1292		39
1293		45
1294		80
1295		34
1296		16
1297		91
1298		72
1299		87
1300		33
1301		38
1302		96
1303		80
1304		68
1305		50
1306		70
1307		55
1308		97
1309		64
1310		76
1311		84
1312		10
1313		52
1314		63
1315		91
1316		61
1317		37
1318		24
1319		92
1320		13
1321		64
1322		49
1323		9
1324		18
1325		90
1326		32
1327		3
1328		4
1329		42
1330		96
1331		44
1332		65
1333		6
1334		62
1335		98
1336		57
1337		70
1338		70
1339		37
1340		44
1341		61
1342		95
1343		49
1344		6
1345		60
1346		35
1347		28
1348		33
1349		49
1350		55
1351		17
1352		67
1353		35
1354		53
1355		74
1356		97
1357		62
1358		84
1359		78
1360		7
1361		90
1362		1
1363		90
1364		90
1365		19
1366		60
1367		60
1368		46
1369		87
1370		70
1371		23
1372		41
1373		99
1374		62
1375		3
1376		19
1377		2
1378		40
1379		66
1380		30
1381		55
1382		53
1383		82
1384		39
1385		38
1386		14
1387		49
1388		13
1389		86
1390		97
1391		6
1392		34
1393		1
1394		27
1395		55
1396		24
1397		24
1398		41
1399		22
1400		64
1401		80
1402		53
1403		1
1404		58
1405		89
1406		71
1407		11
1408		45
1409		37
1410		16
1411		6
1412		90
1413		77
1414		54
1415		38
1416		38
1417		99
1418		76
1419		31
1420		94
1421		62
1422		51
1423		28
1424		91
1425		37
1426		31
1427		38
1428		90
1429		54
1430		97
1431		29
1432		21
1433		8
1434		52
1435		43
1436		3
1437		32
1438		45
1439		16
1440		69
1441		13
1442		63
1443		76
1444		57
1445		51
1446		6
1447		84
1448		88
1449		26
1450		87
1451		91
1452		86
1453		68
1454		62
1455		20
1456		89
1457		81
1458		63
1459		18
1460		78
1461		95
1462		17
1463		80
1464		51
1465		93
1466		8
1467		89
1468		91
1469		26
1470		92
1471		68
1472		55
1473		65
1474		95
1475		3
1476		57
1477		3
1478		53
1479		28
1480		95
1481		66
1482		91
1483		55
1484		59
1485		7
1486		53
1487		7
1488		100
1489		88
1490		9
1491		45
1492		34
1493		69
1494		64
1495		1
1496		31
1497		33
1498		77
1499		60
1500		85
1501		43
1502		86
1503		27
1504		91
1505		29
1506		13
1507		22
1508		30
1509		5
1510		29
1511		89
1512		74
1513		67
1514		15
1515		36
1516		64
1517		99
1518		38
1519		60
1520		61
1521		93
1522		11
1523		57
1524		39
1525		95
1526		54
1527		3
1528		34
1529		83
1530		14
1531		86
1532		67
1533		9
1534		1
1535		10
1536		13
1537		72
1538		21
1539		80
1540		10
1541		15
1542		36
1543		41
1544		70
1545		85
1546		88
1547		82
1548		100
1549		74
1550		54
1551		13
1552		64
1553		53
1554		56
1555		98
1556		98
1557		85
1558		11
1559		60
1560		82
1561		4
1562		69
1563		83
1564		11
1565		97
1566		88
1567		60
1568		13
1569		62
1570		30
1571		32
1572		24
1573		44
1574		54
1575		60
1576		12
1577		5
1578		60
1579		78
1580		11
1581		83
1582		37
1583		94
1584		41
1585		41
1586		57
1587		100
1588		31
1589		42
1590		52
1591		30
1592		53
1593		73
1594		94
1595		98
1596		40
1597		68
1598		4
1599		76
1600		36
1601		71
1602		61
1603		43
1604		94
1605		98
1606		51
1607		35
1608		80
1609		69
1610		25
1611		64
1612		3
1613		99
1614		76
1615		31
1616		87
1617		55
1618		97
1619		41
1620		74
1621		2
1622		58
1623		95
1624		95
1625		80
1626		81
1627		29
1628		28
1629		93
1630		19
1631		62
1632		30
1633		88
1634		65
1635		47
1636		81
1637		56
1638		6
1639		66
1640		59
1641		15
1642		97
1643		10
1644		40
1645		46
1646		69
1647		27
1648		2
1649		38
1650		57
1651		33
1652		62
1653		30
1654		26
1655		39
1656		69
1657		25
1658		88
1659		5
1660		68
1661		15
1662		49
1663		30
1664		99
1665		35
1666		50
1667		44
1668		72
1669		1
1670		29
1671		76
1672		51
1673		23
1674		39
1675		56
1676		37
1677		64
1678		12
1679		29
1680		20
1681		21
1682		60
1683		71
1684		84
1685		9
1686		71
1687		44
1688		30
1689		26
1690		6
1691		14
1692		2
1693		44
1694		86
1695		50
1696		93
1697		86
1698		97
1699		70
1700		38
1701		91
1702		57
1703		60
1704		1
1705		5
1706		7
1707		35
1708		4
1709		66
1710		32
1711		40
1712		9
1713		58
1714		5
1715		78
1716		44
1717		59
1718		93
1719		76
1720		31
1721		15
1722		16
1723		70
1724		62
1725		95
1726		40
1727		68
1728		20
1729		48
1730		98
1731		61
1732		28
1733		17
1734		73
1735		25
1736		78
1737		36
1738		100
1739		29
1740		65
1741		79
1742		10
1743		84
1744		92
1745		17
1746		9
1747		39
1748		13
1749		89
1750		16
1751		71
1752		10
1753		40
1754		25
1755		35
1756		29
1757		86
1758		28
1759		31
1760		8
1761		14
1762		97
1763		37
1764		84
1765		43
1766		53
1767		50
1768		51
1769		84
1770		49
1771		87
1772		18
1773		50
1774		82
1775		85
1776		9
1777		63
1778		35
1779		68
1780		85
1781		59
1782		19
1783		32
1784		99
1785		61
1786		24
1787		35
1788		17
1789		100
1790		98
1791		65
1792		28
1793		42
1794		16
1795		4
1796		84
1797		15
1798		3
1799		75
1800		92
1801		40
1802		36
1803		100
1804		55
1805		90
1806		11
1807		82
1808		84
1809		10
1810		33
1811		8
1812		25
1813		81
1814		20
1815		22
1816		39
1817		21
1818		91
1819		97
1820		84
1821		19
1822		13
1823		56
1824		3
1825		59
1826		1
1827		7
1828		94
1829		93
1830		91
1831		39
1832		25
1833		54
1834		41
1835		17
1836		65
1837		71
1838		53
1839		17
1840		96
1841		29
1842		57
1843		88
1844		19
1845		57
1846		32
1847		38
1848		30
1849		26
1850		64
1851		47
1852		77
1853		69
1854		84
1855		93
1856		92
1857		28
1858		94
1859		16
1860		16
1861		7
1862		56
1863		63
1864		65
1865		83
1866		4
1867		27
1868		1
1869		14
1870		51
1871		84
1872		56
1873		14
1874		15
1875		37
1876		54
1877		87
1878		100
1879		31
1880		83
1881		27
1882		87
1883		47
1884		70
1885		96
1886		5
1887		33
1888		60
1889		72
1890		54
1891		68
1892		97
1893		8
1894		100
1895		45
1896		33
1897		24
1898		48
1899		3
1900		52
1901		10
1902		11
1903		3
1904		47
1905		30
1906		37
1907		73
1908		7
1909		97
1910		56
1911		74
1912		77
1913		64
1914		71
1915		62
1916		67
1917		45
1918		84
1919		88
1920		35
1921		78
1922		1
1923		39
1924		82
1925		98
1926		5
1927		33
1928		55
1929		68
1930		8
1931		8
1932		93
1933		96
1934		73
1935		75
1936		85
1937		14
1938		78
1939		43
1940		11
1941		82
1942		65
1943		41
1944		10
1945		92
1946		57
1947		21
1948		27
1949		98
1950		40
1951		90
1952		86
1953		78
1954		74
1955		14
1956		68
1957		31
1958		83
1959		40
1960		23
1961		40
1962		60
1963		44
1964		32
1965		39
1966		35
1967		81
1968		29
1969		74
1970		18
1971		42
1972		8
1973		14
1974		27
1975		4
1976		11
1977		3
1978		58
1979		84
1980		94
1981		7
1982		48
1983		45
1984		86
1985		58
1986		51
1987		63
1988		94
1989		28
1990		85
1991		33
1992		83
1993		29
1994		61
1995		19
1996		48
1997		84
1998		88
1999		19
2000		68
2001		86
2002		97
2003		44
2004		39
2005		44
2006		57
2007		42
2008		99
2009		13
2010		80
2011		44
2012		92
2013		81
2014		3
2015		68
2016		65
2017		9
2018		93
2019		66
2020		79
2021		7
2022		8
2023		27
2024		54
2025		70
2026		92
2027		1
2028		89
2029		41
2030		53
2031		7
2032		29
2033		72
2034		5
2035		90
2036		62
2037		86
2038		20
2039		59
2040		1
2041		66
2042		52
2043		80
2044		26
2045		3
2046		51
2047		93
2048		67
2049		4
2050		46
2051		14
2052		62
2053		24
2054		76
2055		19
2056		78
2057		89
2058		87
2059		89
2060		2
2061		53
2062		97
2063		99
2064		37
2065		94
2066		92
2067		20
2068		100
2069		97
2070		90
2071		12
2072		62
2073		77
2074		26
2075		69
2076		89
2077		8
2078		34
2079		61
2080		63
2081		63
2082		67
2083		62
2084		55
2085		80
2086		67
2087		68
2088		77
2089		25
2090		2
2091		42
2092		47
2093		67
2094		7
2095		80
2096		48
2097		21
2098		77
2099		93
2100		48
2101		44
2102		88
2103		62
2104		28
2105		32
2106		65
2107		39
2108		38
2109		44
2110		39
2111		9
2112		63
2113		36
2114		57
2115		6
2116		11
2117		54
2118		63
2119		45
2120		33
2121		84
2122		54
2123		24
2124		14
2125		69
2126		100
2127		16
2128		85
2129		5
2130		1
2131		21
2132		63
2133		90
2134		72
2135		70
2136		8
2137		36
2138		49
2139		42
2140		94
2141		30
2142		76
2143		19
2144		75
2145		1
2146		2
2147		99
2148		57
2149		60
2150		13
2151		46
2152		98
2153		83
2154		72
2155		43
2156		56
2157		79
2158		13
2159		50
2160		2
2161		54
2162		98
2163		6
2164		80
2165		92
2166		68
2167		94
2168		52
2169		28
2170		8
2171		48
2172		38
2173		53
2174		45
2175		81
2176		95
2177		32
2178		56
2179		93
2180		44
2181		38
2182		78
2183		85
2184		62
2185		50
2186		30
2187		90
2188		6
2189		71
2190		34
2191		94
2192		10
2193		76
2194		1
2195		12
2196		19
2197		59
2198		97
2199		25
2200		4
2201		16
2202		26
2203		82
2204		4
2205		73
2206		47
2207		72
2208		44
2209		4
2210		12
2211		15
2212		54
2213		65
2214		98
2215		11
2216		75
2217		41
2218		75
2219		38
2220		25
2221		87
2222		92
2223		19
2224		29
2225		77
2226		17
2227		86
2228		18
2229		66
2230		2
2231		74
2232		37
2233		84
2234		90
2235		34
2236		79
2237		31
2238		97
2239		75
2240		4
2241		15
2242		13
2243		12
2244		5
2245		43
2246		52
2247		68
2248		71
2249		14
2250		54
2251		45
2252		15
2253		18
2254		22
2255		41
2256		55
2257		10
2258		23
2259		88
2260		4
2261		71
2262		98
2263		5
2264		22
2265		29
2266		6
2267		30
2268		24
2269		52
2270		47
2271		15
2272		72
2273		52
2274		85
2275		6
2276		20
2277		94
2278		66
2279		34
2280		78
2281		35
2282		99
2283		72
2284		83
2285		28
2286		32
2287		62
2288		66
2289		31
2290		23
2291		59
2292		52
2293		56
2294		37
2295		57
2296		85
2297		82
2298		10
2299		19
2300		4
2301		63
2302		19
2303		40
2304		2
2305		34
2306		94
2307		14
2308		10
2309		9
2310		44
2311		60
2312		33
2313		39
2314		91
2315		75
2316		76
2317		91
2318		71
2319		14
2320		36
2321		39
2322		94
2323		7
2324		34
2325		30
2326		70
2327		27
2328		78
2329		47
2330		25
2331		89
2332		8
2333		63
2334		92
2335		46
2336		13
2337		91
2338		88
2339		39
2340		55
2341		41
2342		62
2343		26
2344		46
2345		33
2346		70
2347		55
2348		67
2349		94
2350		96
2351		89
2352		38
2353		45
2354		2
2355		19
2356		90
2357		95
2358		16
2359		47
2360		17
2361		16
2362		88
2363		89
2364		98
2365		43
2366		16
2367		86
2368		50
2369		25
2370		56
2371		83
2372		10
2373		12
2374		17
2375		40
2376		90
2377		4
2378		86
2379		64
2380		88
2381		65
2382		55
2383		48
2384		78
2385		19
2386		23
2387		28
2388		67
2389		34
2390		67
2391		51
2392		22
2393		98
2394		5
2395		28
2396		18
2397		36
2398		38
2399		91
2400		23
2401		83
2402		6
2403		76
2404		72
2405		61
2406		5
2407		13
2408		68
2409		16
2410		47
2411		36
2412		67
2413		7
2414		80
2415		27
2416		78
2417		95
2418		34
2419		16
2420		49
2421		89
2422		76
2423		40
2424		14
2425		76
2426		24
2427		21
2428		89
2429		69
2430		7
2431		45
2432		9
2433		4
2434		7
2435		67
2436		36
2437		19
2438		86
2439		92
2440		41
2441		4
2442		2
2443		84
2444		84
2445		49
2446		87
2447		68
2448		53
2449		55
2450		58
2451		84
2452		58
2453		37
2454		29
2455		80
2456		86
2457		99
2458		56
2459		46
2460		67
2461		46
2462		17
2463		64
2464		84
2465		100
2466		21
2467		26
2468		43
2469		93
2470		27
2471		76
2472		37
2473		50
2474		64
2475		52
2476		22
2477		92
2478		98
2479		3
2480		49
2481		96
2482		1
2483		49
2484		81
2485		13
2486		8
2487		49
2488		47
2489		53
2490		37
2491		45
2492		68
2493		48
2494		70
2495		82
2496		55
2497		86
2498		56
2499		62
2500		55
2501		39
2502		80
2503		92
2504		39
2505		57
2506		82
2507		56
2508		27
2509		89
2510		5
2511		80
2512		38
2513		6
2514		40
2515		89
2516		94
2517		6
2518		91
2519		86
2520		85
2521		54
2522		59
2523		43
2524		40
2525		29
2526		54
2527		16
2528		57
2529		56
2530		58
2531		14
2532		37
2533		37
2534		32
2535		70
2536		57
2537		24
2538		69
2539		34
2540		79
2541		64
2542		81
2543		59
2544		73
2545		1
2546		89
2547		60
2548		55
2549		62
2550		77
2551		58
2552		99
2553		85
2554		12
2555		11
2556		30
2557		53
2558		28
2559		35
2560		66
2561		38
2562		17
2563		62
2564		49
2565		53
2566		5
2567		57
2568		75
2569		29
2570		92
2571		16
2572		61
2573		62
2574		96
2575		43
2576		57
2577		69
2578		53
2579		39
2580		34
2581		41
2582		53
2583		45
2584		7
2585		5
2586		66
2587		78
2588		74
2589		8
2590		62
2591		53
2592		44
2593		9
2594		81
2595		61
2596		41
2597		84
2598		98
2599		12
2600		59
2601		79
2602		9
2603		47
2604		64
2605		84
2606		20
2607		44
2608		89
2609		3
2610		84
2611		100
2612		36
2613		45
2614		11
2615		68
2616		92
2617		86
2618		85
2619		66
2620		27
2621		63
2622		34
2623		78
2624		21
2625		51
2626		77
2627		25
2628		8
2629		52
2630		66
2631		66
2632		25
2633		31
2634		91
2635		76
2636		75
2637		81
2638		63
2639		35
2640		8
2641		69
2642		44
2643		52
2644		12
2645		87
2646		76
2647		91
2648		82
2649		53
2650		73
2651		17
2652		88
2653		13
2654		22
2655		2
2656		81
2657		14
2658		33
2659		49
2660		88
2661		41
2662		90
2663		26
2664		3
2665		53
2666		36
2667		6
2668		20
2669		16
2670		16
2671		88
2672		48
2673		91
2674		91
2675		100
2676		80
2677		45
2678		39
2679		28
2680		63
2681		1
2682		24
2683		93
2684		64
2685		21
2686		8
2687		100
2688		76
2689		84
2690		100
2691		93
2692		83
2693		64
2694		77
2695		3
2696		25
2697		79
2698		53
2699		53
2700		43
2701		69
2702		20
2703		7
2704		15
2705		74
2706		99
2707		37
2708		65
2709		43
2710		92
2711		8
2712		63
2713		37
2714		95
2715		66
2716		18
2717		21
2718		75
2719		79
2720		72
2721		2
2722		54
2723		20
2724		31
2725		73
2726		34
2727		51
2728		61
2729		71
2730		88
2731		88
2732		37
2733		60
2734		100
2735		56
2736		65
2737		27
2738		74
2739		95
2740		62
2741		28
2742		23
2743		23
2744		59
2745		98
2746		32
2747		29
2748		98
2749		14
2750		49
2751		54
2752		84
2753		37
2754		87
2755		58
2756		75
2757		87
2758		12
2759		29
2760		72
2761		15
2762		32
2763		6
2764		29
2765		3
2766		90
2767		98
2768		8
2769		86
2770		72
2771		7
2772		29
2773		85
2774		65
2775		23
2776		27
2777		33
2778		18
2779		51
2780		66
2781		16
2782		12
2783		78
2784		71
2785		15
2786		95
2787		20
2788		41
2789		26
2790		34
2791		57
2792		85
2793		95
2794		40
2795		72
2796		58
2797		68
2798		33
2799		27
2800		74
2801		62
2802		24
2803		56
2804		12
2805		75
2806		5
2807		36
2808		66
2809		72
2810		9
2811		79
2812		69
2813		76
2814		49
2815		42
2816		7
2817		68
2818		10
2819		89
2820		1
2821		17
2822		16
2823		60
2824		95
2825		39
2826		57
2827		94
2828		77
2829		42
2830		53
2831		66
2832		1
2833		14
2834		37
2835		89
2836		27
2837		81
2838		59
2839		91
2840		19
2841		99
2842		14
2843		30
2844		39
2845		78
2846		8
2847		61
2848		88
2849		48
2850		86
2851		51
2852		70
2853		1
2854		33
2855		87
2856		5
2857		74
2858		54
2859		60
2860		65
2861		21
2862		64
2863		6
2864		90
2865		100
2866		31
2867		34
2868		86
2869		72
2870		11
2871		68
2872		33
2873		20
2874		16
2875		5
2876		32
2877		16
2878		70
2879		24
2880		66
2881		92
2882		45
2883		30
2884		12
2885		50
2886		31
2887		37
2888		96
2889		97
2890		100
2891		32
2892		59
2893		95
2894		28
2895		58
2896		72
2897		78
2898		51
2899		71
2900		52
2901		100
2902		17
2903		49
2904		59
2905		57
2906		97
2907		91
2908		71
2909		84
2910		45
2911		78
2912		14
2913		41
2914		6
2915		7
2916		17
2917		10
2918		61
2919		80
2920		78
2921		54
2922		91
2923		3
2924		17
2925		23
2926		95
2927		8
2928		30
2929		18
2930		49
2931		33
2932		95
2933		54
2934		26
2935		45
2936		66
2937		79
2938		59
2939		98
2940		31
2941		45
2942		85
2943		5
2944		29
2945		11
2946		65
2947		6
2948		1
2949		54
2950		3
2951		20
2952		38
2953		23
2954		57
2955		83
2956		62
2957		44
2958		59
2959		6
2960		66
2961		64
2962		73
2963		59
2964		48
2965		28
2966		25
2967		4
2968		63
2969		52
2970		55
2971		68
2972		88
2973		28
2974		34
2975		98
2976		65
2977		61
2978		57
2979		61
2980		41
2981		21
2982		4
2983		10
2984		30
2985		51
2986		23
2987		49
2988		55
2989		30
2990		15
2991		88
2992		12
2993		63
2994		5
2995		82
2996		70
2997		24
2998		69
2999		64
